1070,2.25,HNRNPA2B1,3
1071,2.25,HPSE,3
1072,2.25,HRASLS,4
1073,2.25,HSPB1,3
1074,2.25,IFNB1,3
1075,2.25,IGF2BP1,3
1076,2.25,IGFBP5,4
1077,2.25,IGFBP6,4
1078,2.25,IL1A,3
1079,2.25,IL1RN,3
1080,2.25,IL7R,3
1081,2.25,INHBA,3
1082,2.25,INSRR,3
1083,2.25,IRS2,4
1084,2.25,IRS4,3
1085,2.25,ITGB1,3
1086,2.25,ITK,3
1087,2.25,JUNB,3
1088,2.25,JUP,3
1089,2.25,KLK10,3
1090,2.25,L1CAM,3
1091,2.25,LGALS3BP,4
1092,2.25,LGI1,4
1093,2.25,LIG1,3
1094,2.25,LIG4,3
1095,2.25,LMTK2,3
1096,2.25,LRP1B,3
1097,2.25,MAD1L1,3
1098,2.25,MAF,3
1099,2.25,MAP2K2,3
1100,2.25,MAP3K8,3
1101,2.25,MAPK11,3
1102,2.25,MAPK12,3
1103,2.25,MAPKAP1,3
1104,2.25,MARS,3
1105,2.25,MCL1,3
1106,2.25,MDH2,3
1107,2.25,MELK,4
1108,2.25,MEOX2,4
1109,2.25,MERTK,3
1110,2.25,METTL7B,3
1111,2.25,MKL1,3
1112,2.25,MOBKL1B,3
1113,2.25,MPO,3
1114,2.25,MST1,3
1115,2.25,MTHFR,3
1116,2.25,NCK1,3
1117,2.25,NCKIPSD,3
1118,2.25,NDUFA13,3
1119,2.25,NMBR,4
1120,2.25,NME1,3
1121,2.25,NPY,4
1122,2.25,NRP2,3
1123,2.25,NUMA1,3
1124,2.25,OAZ1,3
1125,2.25,OMG,4
1126,2.25,PAX3,3
1127,2.25,PAX7,3
1128,2.25,PDPN,4
1129,2.25,PGF,3
1130,2.25,PHIP,3
1131,2.25,PIK3R4,3
1132,2.25,PIK3R5,3
1133,2.25,PLA2G5,4
1134,2.25,PLA2G6,3
1135,2.25,PLAU,4
1136,2.25,POFUT1,4
1137,2.25,POLM,3
1138,2.25,POPDC3,4
1139,2.25,PPP1R15B,3
1140,2.25,PPP2CA,3
1141,2.25,PRKCDBP,3
1142,2.25,PRKCH,3
1143,2.25,PRKCQ,3
1144,2.25,PRKD1,3
1145,2.25,PRPF4B,3
1146,2.25,PRRX1,3
1147,2.25,PTGES,3
1148,2.25,PTHLH,3
1149,2.25,PTK7,3
1150,2.25,PTPN13,3
1151,2.25,PTPRG,3
1152,2.25,RALBP1,3
1153,2.25,RASA1,3
1154,2.25,RASGRP1,4
1155,2.25,RASSF1,3
1156,2.25,REL,3
1157,2.25,RGS6,4
1158,2.25,RHOB,3
1159,2.25,RIT2,4
1160,2.25,RYK,3
1161,2.25,SAT2,3
1162,2.25,SEPHS2,3
1163,2.25,SFN,3
1164,2.25,SFRP2,3
1165,2.25,SLC35E3,3
1166,2.25,SLC7A5,3
1167,2.25,SMARCA2,3
1168,2.25,SPARC,5
1169,2.25,SPINK1,3
1170,2.25,TAF1L,3
1171,2.25,TAP2,3
1172,2.25,TCL1A,3
1173,2.25,TG,3
1174,2.25,THRB,3
1175,2.25,TLE1,3
1176,2.25,TNFRSF17,3
1177,2.25,TNFSF10,3
1178,2.25,TSPAN31,3
1179,2.25,UGT1A1,3
1180,2.25,VAV1,3
1181,2.25,VIP,4
1182,2.25,WHSC1L1,3
1183,2.25,WNT4,3
1184,2.25,XRCC2,3
1185,2.25,XRCC3,3
1186,2.25,YWHAH,4
1187,2.25,ZIC2,3
1188,2.25,ZMYND10,3
1189,2,A4GALT,2
1190,2,AATK,2
1191,2,ABCA4,2
1192,2,ABCA6,2
1193,2,ABCA7,2
1194,2,ABCA9,2
1195,2,ABCB10,2
1196,2,ABCB11,2
1197,2,ABCB8,2
1198,2,ABLIM2,3
1199,2,ABP1,2
1200,2,ACADM,2
1201,2,ACO2,2
1202,2,ACP5,2
1203,2,ACSL5,2
1204,2,ACSS1,2
1205,2,ACTB,2
1206,2,ACTR3B,4
1207,2,ACYP1,2
1208,2,ADAM17,2
1209,2,ADAM22,2
1210,2,ADAM28,2
1211,2,ADAMTSL1,2
1212,2,ADAR,2
1213,2,ADCK1,2
1214,2,ADCK2,2
1215,2,ADCY10,3
1216,2,ADCY2,2
1217,2,ADCY3,2
1218,2,ADCY4,2
1219,2,ADCY5,2
1220,2,ADCY6,2
1221,2,ADCY7,2
1222,2,ADCY8,2
1223,2,ADH1A,2
1224,2,ADH7,2
1225,2,ADK,2
1226,2,ADSS,2
1227,2,AFF1,2
1228,2,AFF3,2
1229,2,AGPAT2,2
1230,2,AIM1,3
1231,2,AK2,2
1232,2,AK3L1,2
1233,2,AKAP4,2
1234,2,AKR1C4,2
1235,2,AKR1D1,2
1236,2,ALAD,2
1237,2,ALDH3B2,2
1238,2,ALDH6A1,2
1239,2,ALDOB,2
1240,2,ALG12,2
1241,2,ALOX15,2
1242,2,ALPI,2
1243,2,ALS2,2
1244,2,AMD1,2
1245,2,ANAPC11,2
1246,2,ANG,2
1247,2,ANKRD43,3
1248,2,AOC3,3
1249,2,AQP1,4
1250,2,AQR,2
1251,2,ARD1A,2
1252,2,ARG2,2
1253,2,ARHGAP26,2
1254,2,ARHGEF12,2
1255,2,ARNT2,2
1256,2,ARSD,2
1257,2,ASCC3,2
1258,2,ASNS,2
1259,2,ASPH,2
1260,2,ASPSCR1,2
1261,2,ASTN1,2
1262,2,ATF1,2
1263,2,ATP11A,2
1264,2,ATP13A1,2
1265,2,ATP5J2,2
1266,2,ATP6V0A1,3
1267,2,ATP6V0A4,2
1268,2,ATP6V1D,2
1269,2,ATP6V1G1,2
1270,2,ATP6V1G2,3
1271,2,ATP8A2,3
1272,2,AXIN1,2
1273,2,AXIN2,2
1274,2,BAAT,2
1275,2,BCAS1,5
1276,2,BCL2L2,3
1277,2,BRCC3,2
1278,2,C10orf137,2
1279,2,C14orf100,2
1280,2,C14orf169,2
1281,2,C15orf21,2
1282,2,C15orf55,2
1283,2,CACNA1H,2
1284,2,CAD,2
1285,2,CAMK1G,3
1286,2,CAMKK1,3
1287,2,CAMTA1,3
1288,2,CARS2,2
1289,2,CASK,3
1290,2,CASP1,3
1291,2,CBFB,2
1292,2,CCDC6,2
1293,2,CD2,2
1294,2,CD36,3
1295,2,CD79A,2
1296,2,CDC14B,2
1297,2,CDC16,2
1298,2,CDC27,2
1299,2,CDC34,2
1300,2,CDC42BPB,2
1301,2,CDC42BPG,2
1302,2,CDC5L,2
1303,2,CDC7,3
1304,2,CDH11,2
1305,2,CENPI,2
1306,2,CEP110,2
1307,2,CFP,2
1308,2,CHD9,2
1309,2,CHKA,2
1310,2,CHKB,2
1311,2,CHST14,2
1312,2,CLDN3,2
1313,2,CLGN,3
1314,2,CLSPN,2
1315,2,CLYBL,2
1316,2,CNBP,2
1317,2,CNTN3,2
1318,2,CNTN5,2
1319,2,COL11A1,4
1320,2,COL4A6,2
1321,2,COQ6,2
1322,2,COX4I1,2
1323,2,COX6B1,2
1324,2,CPT1A,2
1325,2,CRKL,2
1326,2,CSF3R,3
1327,2,CSNK1A1L,2
1328,2,CSNK1D,2
1329,2,CSNK1E,4
1330,2,CST3,2
1331,2,CTNNA3,2
1332,2,CTNND1,2
1333,2,CUX1,2
1334,2,CYB5R3,2
1335,2,CYP11A1,2
1336,2,CYP11B1,2
1337,2,CYP27B1,3
1338,2,CYP2A6,2
1339,2,CYP2A7,2
1340,2,CYP2J2,3
1341,2,CYP51A1,2
1342,2,CYTSB,2
1343,2,DAXX,2
1344,2,DCLK2,2
1345,2,DCT,2
1346,2,DDIT4,2
1347,2,DDO,2
1348,2,DDX18,2
1349,2,DDX4,2
1350,2,DDX54,2
1351,2,DEK,2
1352,2,DGKQ,2
1353,2,DHCR24,2
1354,2,DHFR,2
1355,2,DHRS3,2
1356,2,DHRS7,2
1357,2,DICER1,2
1358,2,DIP2C,2
1359,2,DLL3,4
1360,2,DLL4,2
1361,2,DLST,2
1362,2,DNAH8,2
1363,2,DNAJA4,3
1364,2,DNMT3A,2
1365,2,DPP10,2
1366,2,DTX3L,2
1367,2,DTX4,2
1368,2,DUSP10,2
1369,2,DUSP12,2
1370,2,DUSP9,2
1371,2,DUT,2
1372,2,DUX4,2
1373,2,ECHS1,2
1374,2,EDNRA,2
1375,2,EEF1A1,2
1376,2,EEF1A2,3
1377,2,EHMT1,2
1378,2,EIF2AK1,2
1379,2,EIF2AK2,2
1380,2,EIF2S3,2
1381,2,ELN,2
1382,2,EML4,2
1383,2,ENPP4,3
1384,2,ENTPD5,2
1385,2,ENTPD6,2
1386,2,EPHX2,2
1387,2,ERC1,2
1388,2,ERCC8,2
1389,2,EREG,2
1390,2,ESRRA,2
1391,2,ETNK1,2
1392,2,ETV5,2
1393,2,FAM19A5,2
1394,2,FAM53B,2
1395,2,FANCM,2
1396,2,FBXL18,3
1397,2,FBXO24,2
1398,2,FBXW11,2
1399,2,FBXW2,2
1400,2,FCGBP,3
1401,2,FCRL4,2
1402,2,FDPS,2
1403,2,FEV,2
1404,2,FGFR1OP,2
1405,2,FKBP1A,2
1406,2,FKBP8,2
1407,2,FKBP9,3
1408,2,FLNB,2
1409,2,FNBP1,2
1410,2,FOXC1,2
1411,2,FSTL5,3
1412,2,FUS,2
1413,2,FUT8,2
1414,2,FUT9,3
1415,2,FZD1,2
1416,2,FZD10,2
1417,2,G6PD,2
1418,2,GALNS,2
1419,2,GALNTL5,3
1420,2,GALNTL6,2
1421,2,GAMT,2
1422,2,GAST,3
1423,2,GCK,2
1424,2,GLRX3,2
1425,2,GNA12,2
1426,2,GNB2,2
1427,2,GNE,2
1428,2,GNG10,2
1429,2,GPLD1,2
1430,2,GPR112,2
1431,2,GRIA4,2
1432,2,GRIK1,3
1433,2,GRM5,4
1434,2,GSTM5,3
1435,2,GSTZ1,2
1436,2,GTF2H4,2
1437,2,GTPBP4,2
1438,2,GUCY1A2,2
1439,2,GUCY2C,2
1440,2,GUCY2D,2
1441,2,HCK,4
1442,2,HDAC10,2
1443,2,HDAC5,2
1444,2,HDAC8,2
1445,2,HDAC9,2
1446,2,HEYL,2
1447,2,HGS,2
1448,2,HIRA,2
1449,2,HIST1H4I,2
1450,2,HK1,2
1451,2,HK2,2
1452,2,HLA-DRB9,2
1453,2,HS6ST3,3
1454,2,HSD17B3,2
1455,2,HSD17B4,2
1456,2,HSD3B1,2
1457,2,HSP90B1,3
1458,2,HSPA1A,2
1459,2,HSPA1B,2
1460,2,ICAM5,3
1461,2,IDI1,2
1462,2,IDI2,2
1463,2,IDUA,2
1464,2,IFNA2,2
1465,2,IFNAR1,2
1466,2,IKZF1,2
1467,2,IKZF3,2
1468,2,IL17B,2
1469,2,IL1RAPL1,3
1470,2,IL21R,2
1471,2,IMPDH1,2
1472,2,IMPDH2,2
1473,2,INHBB,2
1474,2,INPP5F,3
1475,2,IPMK,2
1476,2,IPO11,2
1477,2,IRAK1,2
1478,2,IRF4,2
1479,2,ITGB3BP,2
1480,2,ITIH5L,2
1481,2,ITM2A,3
1482,2,ITPKB,2
1483,2,ITPR1,3
1484,2,IVD,2
1485,2,JAG2,2
1486,2,JAK1,2
1487,2,JAZF1,2
1488,2,KDELR2,3
1489,2,KDM5B,2
1490,2,KIAA0999,2
1491,2,KIAA1618,2
1492,2,KIAA1804,2
1493,2,KIAA2022,2
1494,2,KLHL4,3
1495,2,KNTC1,2
1496,2,KRIT1,2
1497,2,KSR2,4
1498,2,LASP1,2
1499,2,LDLR,2
1500,2,LEF1,2
1501,2,LGALS1,4
1502,2,LHPP,2
1503,2,LIF,4
1504,2,LMO1,2
1505,2,LMX1A,2
1506,2,LNX2,2
1507,2,LPHN3,3
1508,2,LPP,2
1509,2,LRGUK,2
1510,2,LRP2,2
1511,2,LRRK2,2
1512,2,LYL1,2
1513,2,MACROD2,2
1514,2,MAGI1,2
1515,2,MAP3K15,2
1516,2,MAP3K3,2
1517,2,MAP3K4,2
1518,2,MAP3K5,2
1519,2,MAP4K2,2
1520,2,MAP4K3,2
1521,2,MAPK13,4
1522,2,MAPK8IP3,4
1523,2,MARK1,3
1524,2,MARS2,2
1525,2,MAST1,3
1526,2,MAX,2
1527,2,MCAT,2
1528,2,MCM3AP,2
1529,2,MDS1,2
1530,2,MEF2C,3
1531,2,MGC42105,2
1532,2,MITF,2
1533,2,MKNK2,2
1534,2,MLF1,2
1535,2,MLL4,3
1536,2,MLLT1,2
1537,2,MLLT10,2
1538,2,MLLT3,2
1539,2,MLLT6,2
1540,2,MMP15,4
1541,2,MNX1,2
1542,2,MOBKL2A,2
1543,2,MOV10L1,2
1544,2,MSH3,2
1545,2,MSI2,2
1546,2,MTCP1,2
1547,2,MTHFD1,2
1548,2,MTMR6,2
1549,2,MVK,2
1550,2,MYCBP2,3
1551,2,MYLK4,2
1552,2,MYST2,3
1553,2,N4BP2,2
1554,2,NACA,2
1555,2,NAGK,2
1556,2,NAP1L2,3
1557,2,NAP1L3,3
1558,2,NAT5,2
1559,2,NBR1,2
1560,2,NCL,3
1561,2,NCOA1,2
1562,2,NCOR1,2
1563,2,NDC80,3
1564,2,NDN,3
1565,2,NDRG2,3
1566,2,NDUFA3,2
1567,2,NDUFA4,2
1568,2,NDUFB2,2
1569,2,NDUFB8,3
1570,2,NDUFS7,2
1571,2,NEDD4,2
1572,2,NEIL3,2
1573,2,NEK2,2
1574,2,NEK9,2
1575,2,NEURL,3
1576,2,NIN,2
1577,2,NLRP1,2
1578,2,NLRP3,2
1579,2,NMNAT2,3
1580,2,NONO,2
1581,2,NPR1,2
1582,2,NR0B2,2
1583,2,NR4A2,2
1584,2,NR4A3,2
1585,2,NR5A1,2
1586,2,NT5E,2
1587,2,NTSR1,2
1588,2,OCRL,2
1589,2,ODZ1,2
1590,2,OMD,2
1591,2,OSMR,4
1592,2,PAFAH1B1,2
1593,2,PAFAH1B3,3
1594,2,PANK4,2
1595,2,PARP4,2
1596,2,PATZ1,2
1597,2,PAXIP1,2
1598,2,PBX1,2
1599,2,PC,2
1600,2,PCCA,2
1601,2,PCSK6,2
1602,2,PDE1A,3
1603,2,PDE2A,3
1604,2,PDE4A,2
1605,2,PDE4D,2
1606,2,PDE5A,2
1607,2,PDK1,2
1608,2,PER1,2
1609,2,PFKM,2
1610,2,PGK2,2
1611,2,PGM1,2
1612,2,PGRMC1,2
1613,2,PGRMC2,2
1614,2,PHOSPHO1,2
1615,2,PHOX2B,2
1616,2,PHPT1,2
1617,2,PICALM,2
1618,2,PIGC,2
1619,2,PIGH,2
1620,2,PIGM,2
1621,2,PIGN,2
1622,2,PIGO,2
1623,2,PIK3C2A,3
1624,2,PIK3C2G,3
1625,2,PINK1,2
1626,2,PIP4K2B,2
1627,2,PIP5K1A,2
1628,2,PIP5K1C,2
1629,2,PKIB,2
1630,2,PKLR,2
1631,2,PLA2G4A,2
1632,2,PLCB3,2
1633,2,PLCD1,2
1634,2,PLCE1,2
1635,2,PLCZ1,2
1636,2,PLD1,2
1637,2,PLEC1,2
1638,2,PLEKHM2,2
1639,2,PLXNB3,2
1640,2,PNPLA3,2
1641,2,POLA2,2
1642,2,POLD2,2
1643,2,POLD3,2
1644,2,POLE2,2
1645,2,POLE4,2
1646,2,POLG,2
1647,2,POLN,2
1648,2,POLR1A,2
1649,2,POLR1B,2
1650,2,POLR1C,2
1651,2,POLR2C,2
1652,2,POLR2D,2
1653,2,POLR2G,2
1654,2,POLR2I,2
1655,2,POLR2J,2
1656,2,POLR3A,2
1657,2,POLR3B,2
1658,2,POLR3F,2
1659,2,POLR3G,2
1660,2,POLR3H,2
1661,2,POLR3K,2
1662,2,POU5F1,2
1663,2,PPAP2A,2
1664,2,PPAP2B,2
1665,2,PPCS,2
1666,2,PPM1A,2
1667,2,PPP1CA,2
1668,2,PPP1R1A,3
1669,2,PPP1R8,2
1670,2,PPP2R2A,2
1671,2,PPP2R2D,2
1672,2,PPP2R3A,2
1673,2,PPP2R5E,2
1674,2,PPP3CC,2
1675,2,PPP3R2,2
1676,2,PPP4C,2
1677,2,PPP5C,2
1678,2,PPRC1,2
1679,2,PRCC,2
1680,2,PREX2,2
1681,2,PRKAA1,2
1682,2,PRKAA2,2
1683,2,PRKAB1,2
1684,2,PRKAB2,2
1685,2,PRKAR1B,2
1686,2,PRKCSH,2
1687,2,PRKD2,4
1688,2,PRMT2,2
1689,2,PRMT3,2
1690,2,PRMT5,2
1691,2,PRMT6,2
1692,2,PRMT7,2
1693,2,PRSS7,2
1694,2,PSD3,3
1695,2,PSENEN,2
1696,2,PSIP1,2
1697,2,PSPH,2
1698,2,PSTK,2
1699,2,PTPLAD2,2
1700,2,PTPMT1,2
1701,2,PTPRE,2
1702,2,PTPRH,2
1703,2,PTPRU,2
1704,2,PXDN,2
1705,2,PXN,3
1706,2,PYGB,2
1707,2,QKI,2
1708,2,RAB15,3
1709,2,RAB33A,3
1710,2,RAB38,2
1711,2,RABEP1,2
1712,2,RABL2B,2
1713,2,RAD51L3,2
1714,2,RAD9B,2
1715,2,RADIL,3
1716,2,RALGDS,2
1717,2,RASA3,2
1718,2,RASGRP4,2
1719,2,RBL2,4
1720,2,RBM15,2
1721,2,RDH11,2
1722,2,RHOD,2
1723,2,RHOG,3
1724,2,RHOH,2
1725,2,RHOJ,2
1726,2,RIF1,2
1727,2,RNASE1,3
1728,2,RORB,3
1729,2,RPN2,2
1730,2,RPS6,2
1731,2,RPS6KA4,2
1732,2,RPS6KA5,2
1733,2,RPS6KC1,2
1734,2,RRAD,2
1735,2,RRAS2,2
1736,2,RTN4R,3
1737,2,S1PR1,3
1738,2,SACS,2
1739,2,SBDS,2
1740,2,SCN3B,3
1741,2,SDC2,4
1742,2,SEL1L,2
1743,2,SEMA3C,4
1744,2,SENP1,2
1745,2,SENP6,2
1746,2,6-Sep,2
1747,2,SERPING1,4
1748,2,SET,2
1749,2,SETD1A,2
1750,2,SFPQ,2
1751,2,SFRS16,2
1752,2,SGMS2,2
1753,2,SH2B3,3
1754,2,SH3GL1,2
1755,2,SH3KBP1,2
1756,2,SHH,3
1757,2,SIK1,2
1758,2,SIN3A,2
1759,2,SIRT2,2
1760,2,SIX4,2
1761,2,SLC27A5,2
1762,2,SLPI,4
1763,2,SMARCA5,2
1764,2,SMC2,2
1765,2,SMG1,2
1766,2,SMOC1,2
1767,2,SMURF1,2
1768,2,SMYD2,2
1769,2,SPAG5,2
1770,2,SPINT2,3
1771,2,SPO11,2
1772,2,SPTAN1,2
1773,2,SRD5A1,2
1774,2,SRD5A2,2
1775,2,SRPK3,2
1776,2,SS18L1,2
1777,2,SSX1,2
1778,2,ST3GAL1,2
1779,2,STARD8,2
1780,2,STAT4,3
1781,2,STAT5A,2
1782,2,STAT5B,2
1783,2,STK24,2
1784,2,STK32C,2
1785,2,STS,2
1786,2,SULT1E1,2
1787,2,SULT2B1,2
1788,2,SULT4A1,3
1789,2,SUZ12,2
1790,2,TAC1,4
1791,2,TAF15,2
1792,2,TAL2,2
1793,2,TAOK1,2
1794,2,TBP,2
1795,2,TBX22,2
1796,2,TCEA1,2
1797,2,TCERG1L,3
1798,2,TCF7L2,2
1799,2,TCL6,2
1800,2,TEC,3
1801,2,TET1,2
1802,2,TEX14,2
1803,2,TFAM,2
1804,2,TGDS,2
1805,2,TGFB1,3
1806,2,TGM3,2
1807,2,THBS3,2
1808,2,THRAP3,2
1809,2,TIMP1,4
1810,2,TIMP3,2
1811,2,TK2,2
1812,2,TLN1,2
1813,2,TLR3,2
1814,2,TLR9,2
1815,2,TNFRSF9,2
1816,2,TNKS2,2
1817,2,TNNI3K,2
1818,2,TPTE2,2
1819,2,TRIM36,2
1820,2,TRIM42,2
1821,2,TRIO,3
1822,2,TRIP12,2
1823,2,TRIP6,4
1824,2,TRPS1,2
1825,2,TSC22D4,2
1826,2,TTBK1,2
1827,2,TTL,2
1828,2,TTN,2
1829,2,TXNRD2,2
1830,2,TYRP1,2
1831,2,UBE2D2,2
1832,2,UBE2E1,2
1833,2,UBE3C,2
1834,2,UCHL1,2
1835,2,UGCGL1,3
1836,2,UGCGL2,2
1837,2,UGT2B11,2
1838,2,UGT2B4,2
1839,2,UGT8,3
1840,2,UHRF2,2
1841,2,UMPS,2
1842,2,UPF2,3
1843,2,UQCR,2
1844,2,UQCRC2,2
1845,2,UQCRFS1,2
1846,2,UQCRH,2
1847,2,USP42,2
1848,2,USP6,2
1849,2,VLDLR,4
1850,2,VPS13B,2
1851,2,VRK2,2
1852,2,WAS,2
1853,2,WEE1,4
1854,2,WHSC1,2
1855,2,WIF1,4
1856,2,WISP2,2
1857,2,WNK2,2
1858,2,WNK4,2
1859,2,WNT2B,2
1860,2,WNT5B,2
1861,2,WNT6,2
1862,2,WNT9A,2
1863,2,XDH,2
1864,2,YES1,2
1865,2,YWHAQ,2
1866,2,ZFP64,2
1867,2,ZFPM2,3
1868,2,ZFYVE26,2
1869,2,ZFYVE9,2
1870,2,ZNF497,2
1871,2,ZNF521,2
1872,2,ZNF608,2
1873,2,ZNF668,2
1874,1.75,ANXA1,5
1875,1.75,BBOX1,3
1876,1.75,BCAT1,3
1877,1.75,BCHE,3
1878,1.75,BCL2A1,3
1879,1.75,BTBD10,3
1880,1.75,C1QL1,3
1881,1.75,CA10,4
1882,1.75,CA12,3
1883,1.75,CA3,3
1884,1.75,CAMKK2,3
1885,1.75,CASP2,3
1886,1.75,CCR5,3
1887,1.75,CD46,4
1888,1.75,CD82,3
1889,1.75,CDC20,3
1890,1.75,CDC37,3
1891,1.75,CDH2,3
1892,1.75,CDK5R1,3
1893,1.75,CFD,3
1894,1.75,CFH,3
1895,1.75,CHI3L1,3
1896,1.75,COL9A3,3
1897,1.75,CP,3
1898,1.75,DCLK1,3
1899,1.75,DKK1,3
1900,1.75,DPYSL4,3
1901,1.75,ELAVL2,4
1902,1.75,ENG,3
1903,1.75,EPAS1,3
1904,1.75,EYA4,3
1905,1.75,EZR,3
1906,1.75,F2R,3
1907,1.75,FABP7,3
1908,1.75,FAP,3
1909,1.75,FER,3
1910,1.75,GAD2,3
1911,1.75,GCNT1,3
1912,1.75,GDF15,4
1913,1.75,GLI2,3
1914,1.75,GNAZ,3
1915,1.75,GPR17,3
1916,1.75,GRIA2,4
1917,1.75,GRN,3
1918,1.75,HEXB,3
1919,1.75,HOXB3,3
1920,1.75,HS3ST2,3
1921,1.75,HS3ST3A1,3
1922,1.75,HSPB2,3
1923,1.75,ID3,4
1924,1.75,IL18,3
1925,1.75,ITGA6,3
1926,1.75,KDM5D,3
1927,1.75,KLK5,3
1928,1.75,KLK6,3
1929,1.75,KLRK1,3
1930,1.75,LAMA2,3
1931,1.75,LEP,3
1932,1.75,LPL,3
1933,1.75,MAG,5
1934,1.75,MAOB,3
1935,1.75,MAPK7,4
1936,1.75,MBP,4
1937,1.75,MCM2,3
1938,1.75,MME,4
1939,1.75,MOXD1,3
1940,1.75,MTAP,4
1941,1.75,MVP,3
1942,1.75,MYT1,3
1943,1.75,NAMPT,3
1944,1.75,NGF,3
1945,1.75,NNMT,3
1946,1.75,NOD2,3
1947,1.75,NTSR2,4
1948,1.75,NUF2,3
1949,1.75,PDE10A,3
1950,1.75,PECAM1,3
1951,1.75,PIK3R3,3
1952,1.75,PLA2G16,3
1953,1.75,PLAUR,3
1954,1.75,PPA1,3
1955,1.75,PPP2R2C,3
1956,1.75,PRKAR2B,3
1957,1.75,PTX3,3
1958,1.75,RBL1,3
1959,1.75,RBP1,3
1960,1.75,RPA1,3
1961,1.75,S100A8,3
1962,1.75,SEMA3B,4
1963,1.75,SERPINA1,3
1964,1.75,SERPINA3,4
1965,1.75,SLC38A1,3
1966,1.75,SMAD1,3
1967,1.75,SRF,3
1968,1.75,SST,3
1969,1.75,ST14,3
1970,1.75,STMN1,3
1971,1.75,TAF9,3
1972,1.75,TDO2,3
1973,1.75,TGFB2,3
1974,1.75,TIMP2,4
1975,1.75,TNFRSF11B,4
1976,1.75,TP53BP2,3
1977,1.75,UNG,4
1978,1.75,VAV3,4
1979,1.75,VIM,3
1980,1.75,XRCC5,3
1981,1.5,AACS,2
1982,1.5,ABAT,2
1983,1.5,ABCA8,2
1984,1.5,ACSL1,2
1985,1.5,ACSL3,2
1986,1.5,ACSL4,2
1987,1.5,ACYP2,2
1988,1.5,ADAMTS1,2
1989,1.5,ADARB2,2
1990,1.5,ADPRHL1,2
1991,1.5,ADSSL1,3
1992,1.5,AGXT2L1,3
1993,1.5,ALDH1L1,2
1994,1.5,ALDH3B1,2
1995,1.5,ALOX5,2
1996,1.5,AMPD3,2
1997,1.5,ANLN,3
1998,1.5,ANO5,3
1999,1.5,ANXA2,4
2000,1.5,AP2A2,2
2001,1.5,AP3D1,2
2002,1.5,APOE,2
2003,1.5,AREG,3
2004,1.5,ARHGAP11A,2
2005,1.5,ARPC1B,2
2006,1.5,ARRB1,2
2007,1.5,ASPA,2
2008,1.5,ASPM,3
2009,1.5,ATP1A2,4
2010,1.5,ATP5F1,2
2011,1.5,ATP5L,2
2012,1.5,ATP6V1A,2
2013,1.5,ATP6V1B2,2
2014,1.5,ATP6V1H,2
2015,1.5,AUH,2
2016,1.5,B3GALT1,2
2017,1.5,B3GNT1,2
2018,1.5,B3GNT2,2
2019,1.5,B3GNT4,2
2020,1.5,B4GALNT1,3
2021,1.5,B4GALT6,2
2022,1.5,BAI2,2
2023,1.5,BASP1,3
2024,1.5,BCL2L13,3
2025,1.5,BHLHE22,2
2026,1.5,BLVRB,2
2027,1.5,BNC2,2
2028,1.5,BRD8,2
2029,1.5,BTBD2,2
2030,1.5,BTC,2
2031,1.5,BTK,3
2032,1.5,C10orf90,2
2033,1.5,C13orf16,2
2034,1.5,C13orf3,2
2035,1.5,C19orf22,2
2036,1.5,C19orf6,2
2037,1.5,C19orf66,2
2038,1.5,C1orf38,2
2039,1.5,C1orf64,2
2040,1.5,C22orf9,2
2041,1.5,CA14,2
2042,1.5,CA4,2
2043,1.5,CA9,2
2044,1.5,CACNA1I,2
2045,1.5,CACNB1,2
2046,1.5,CALM2,2
2047,1.5,CALM3,2
2048,1.5,CAMK1D,2
2049,1.5,CAMK2N1,2
2050,1.5,CAMKV,2
2051,1.5,CASP7,2
2052,1.5,CAST,3
2053,1.5,CAV2,2
2054,1.5,CBLB,2
2055,1.5,CCNB1,3
2056,1.5,CCT3,2
2057,1.5,CCT5,2
2058,1.5,CD3EAP,2
2059,1.5,CD47,2
2060,1.5,CD74,2
2061,1.5,CD86,2
2062,1.5,CDC42BPA,2
2063,1.5,CDC45L,2
2064,1.5,CDH10,2
2065,1.5,CDK5,2
2066,1.5,CDKL2,2
2067,1.5,CDR1,3
2068,1.5,CEACAM1,3
2069,1.5,CEBPB,2
2070,1.5,CECR6,2
2071,1.5,CENPK,2
2072,1.5,CES7,2
2073,1.5,CHP2,2
2074,1.5,CHST3,2
2075,1.5,CKMT1B,2
2076,1.5,CKMT2,2
2077,1.5,CLASP2,2
2078,1.5,CLTA,2
2079,1.5,CNDP1,2
2080,1.5,CNKSR2,2
2081,1.5,CNR1,2
2082,1.5,CNTN4,2
2083,1.5,CNTN6,2
2084,1.5,CNTNAP2,2
2085,1.5,COL4A2,2
2086,1.5,COL4A3,2
2087,1.5,COPS6,2
2088,1.5,COX5B,2
2089,1.5,COX7A1,2
2090,1.5,CPM,3
2091,1.5,CPNE6,3
2092,1.5,CRK,3
2093,1.5,CRYL1,2
2094,1.5,CRYM,3
2095,1.5,CSF2RB,2
2096,1.5,CSGLCA-T,2
2097,1.5,CSK,2
2098,1.5,CTHRC1,2
2099,1.5,CTLA4,2
2100,1.5,CTSA,2
2101,1.5,CXorf57,2
2102,1.5,DBN1,2
2103,1.5,DDX5,2
2104,1.5,DENND2A,2
2105,1.5,DHTKD1,3
2106,1.5,DKK3,2
2107,1.5,DLG1,2
